,time,coordinate,text
4924,2015-02-22 15:46:36 -0800,"[42.58417604, -83.1064707]",@SouthwestAir Thanks.
4925,2015-02-22 15:46:26 -0800,nan,@SouthwestAir still planing on flights into Dal? We are trying to fly in tomorrow from lax
4926,2015-02-22 15:46:11 -0800,nan,@SouthwestAir now I can't board thanks. You guys moved me to standby. I've been holding this boarding pass since 7pm yesterday
4927,2015-02-22 15:46:01 -0800,nan,@SouthwestAir has a beautiful fleet. What a perfect evening to fly! http://t.co/XMZ3Tf9Ix8
4928,2015-02-22 15:45:38 -0800,nan,@SouthwestAir Leave BUR ten minutes Late Flight and arrive in SJC a minute before we were supposed to... Impressed! #gettingbetter 👍
4929,2015-02-22 15:30:40 -0800,nan,@SouthwestAir My GF lost the promise ring I gave her on flight 2707 2/21/2015 SFO&gt;SNA. It's an infinity silver band ring. Please help!
4930,2015-02-22 15:27:15 -0800,nan,@SouthwestAir Two delayed flights in a row. Neither one of them explained
4931,2015-02-22 15:23:56 -0800,nan,@SouthwestAir been sleeping on the floor like I'm homeless and now delayed flights because the equipment isn't working! I have a job to get2
4932,2015-02-22 15:22:36 -0800,nan,@SouthwestAir you guys should stop doing service in Denver it's horrible I get stuck here every time! I've been here almost 24hrs
4933,2015-02-22 15:21:12 -0800,nan,@SouthwestAir Thanks. 436. Only a minor delay so not a big deal. :)Appreciate the concern though. Boarding now. You do have amazing service!
4934,2015-02-22 15:11:04 -0800,"[42.58399752, -83.10630667]","@SouthwestAir Traveling with a 13 year old Thursday. He does not need an ID, correct?"
4935,2015-02-22 15:10:44 -0800,"[39.87875827, -75.23722854]",@SouthwestAir How's Dallas incoming looking? I'm scheduled to fly in at 10:30 and wondering if I'll be stuck in St. Louis instead.
4936,2015-02-22 14:49:53 -0800,nan,@SouthwestAir Had a very unpleasant experience over the phone with one of your agents re: a Cancelled Flightled flight. I have the name &amp; agent ID.
4937,2015-02-22 14:45:04 -0800,nan,@SouthwestAir your wifi is angering me with its slowness
4938,2015-02-22 14:41:00 -0800,nan,@SouthwestAir thank you!
4939,2015-02-22 14:34:49 -0800,nan,@SouthwestAir we've been at the gate a long time. We're gonna miss our connection at MDW. Ack! http://t.co/qRXvZFrD1Z
4940,2015-02-22 14:33:45 -0800,nan,"@SouthwestAir I tweeted several times last week about flight info during storm, always a timely tweet back.  Thx! 😄"
4941,2015-02-22 14:28:27 -0800,nan,"@SouthwestAir Sort of, but I'm arriving a day Late Flight and have to incur overnight costs in a connecting city. Not cool at all..."
4942,2015-02-22 14:17:35 -0800,nan,"@SouthwestAir promised 4 rooms until Wednesday, (wentook3) and the hotel charged us $79 per room because we had a pink paper needed white?"
4943,2015-02-22 14:11:10 -0800,nan,@SouthwestAir just sent it
4944,2015-02-22 14:08:26 -0800,nan,@SouthwestAir if you have a rules you should probably apply them all the times not just sometimes. #shouldhaveflownjetblue
4945,2015-02-22 14:06:41 -0800,nan,@SouthwestAir your hold music sounds like it's from Super Mario Bros for gameboy color
4946,2015-02-22 13:58:18 -0800,nan,@SouthwestAir props to your LAS employees working C11 gate. Because of them I am not opposed to flying through or to LAS in the future! 👏👏👏
4947,2015-02-22 13:52:29 -0800,nan,@SouthwestAir baggage delivery at BWI very delayed and unnecessarily chaotic. Disappointing after a long trip! From a frequent traveler
4948,2015-02-22 13:50:22 -0800,nan,@SouthwestAir most other carriers were flying out way past SW Cancelled Flightlation. @AlaskaAir and @JetBlue got their passengers out much Late Flightr!!!!!
4949,2015-02-22 13:47:19 -0800,nan,"@SouthwestAir extremely frustrating travel experience in Denver! Instead of landing in SEA on Saturday, now it's Monday afternoon!"
4950,2015-02-22 13:42:44 -0800,nan,@SouthwestAir I will be calling someone on Monday in customer relations. Very disappointed in how I was treated by customer service!
4951,2015-02-22 13:42:03 -0800,nan,"@SouthwestAir your ""complimentary"" hotel vouchers are BS! $79 a night for the crappiest hotel ever! I wouldn't wish this on my worst enemy!"
4952,2015-02-22 13:39:49 -0800,nan,"@SouthwestAir worst air line ever, you have no compassion of the handicapped"
4953,2015-02-22 13:38:12 -0800,nan,@SouthwestAir when are the two free flights promo coming back?! Looking into the premiere card but might hold off or go with another option!
4954,2015-02-22 13:35:51 -0800,nan,@SouthwestAir you are a bunch of liars! Cancelled Flightled our flight and rebooked us four days Late Flightr!
4955,2015-02-22 13:32:53 -0800,nan,@SouthwestAir done
4956,2015-02-22 13:20:20 -0800,nan,@SouthwestAir currently rebooked thru Dallas but I hear they are expecting an ice storm (sigh) #strandedNYC
4957,2015-02-22 13:18:13 -0800,nan,@SouthwestAir check out our 1st grader's school science fair project. She loves flying on Southwest Airlines. http://t.co/BaYePZkMiz
4958,2015-02-22 13:14:09 -0800,nan,@SouthwestAir ohk. Thank You!!! B/C of the inexpensive airfares that Southwest has I can now travel around.
4959,2015-02-22 13:08:29 -0800,nan,@SouthwestAir my golf bag was broken on the flight I just took. What's the process for damage reimbursement?
4960,2015-02-22 13:06:38 -0800,nan,@SouthwestAir ridiculous how you want to charge me $209 to change flights even with multiple seats available on the flight I needed
4961,2015-02-22 13:06:06 -0800,nan,@SouthwestAir  Mad love http://t.co/4ojrSDWPkK NYC-
4962,2015-02-22 13:03:10 -0800,nan,@SouthwestAir - thanks for Cancelled Flighting our flight to BOS. We're stranded in DEN til Wed night. The 7 of us will never fly #southwest again
4963,2015-02-22 12:59:00 -0800,nan,@SouthwestAir I was trying to find airfare for my family.  Your prices are ridiculous!  Almost $1000 more than @USAirways. #notmadeofmoney
4964,2015-02-22 12:56:32 -0800,nan,@SouthwestAir My Fav!!!!
4965,2015-02-22 12:44:26 -0800,nan,@SouthwestAir our flight is delayed till tomorrow curse the weather
4966,2015-02-22 12:44:20 -0800,nan,@SouthwestAir now I'm so lucky for my forced good deed I get to be smashed between 2 huge ppl in the exit row. Thank God I'm tiny. 😂💁
4967,2015-02-22 12:44:02 -0800,nan,@SouthwestAir  Wish you allowed http://t.co/0pDNtGBXC6 to access you site for awards tracking.
4968,2015-02-22 12:37:09 -0800,nan,@SouthwestAir - just got it back about 20 mins ago. Went about 18 hrs w/o it but I appreciate the support. $50 voucher + $50 for essentials.
4969,2015-02-22 12:35:55 -0800,nan,@SouthwestAir @TheAcademy party in #hotlanta http://t.co/x5ZQssJtRB
4970,2015-02-22 12:17:57 -0800,"[30.27027027, -97.74064527]","@SouthwestAir BTW I was completely unable to buy wifi for my flight using Galaxy S4. Couldn't zoom out or scroll to touch ""Buy"""
4971,2015-02-22 12:11:02 -0800,nan,@SouthwestAir is having a party in the atl terminal. #letitgo http://t.co/qxTeqZm3yz
4972,2015-02-22 12:10:02 -0800,nan,@SouthwestAir  I heard a rumor flight 898 was Cancelled Flightled.  Is this true?
4973,2015-02-22 12:08:02 -0800,nan,@SouthwestAir is hosting an @TheAcademy party in the terminal in Atlanta. #peanutsonaplatter
4974,2015-02-22 12:07:45 -0800,"[33.4338494, -111.9963312]",@SouthwestAir Just watched crew on flight 380 help elderly lady off plane...#firstclass
4975,2015-02-22 12:06:33 -0800,nan,@SouthwestAir it was not - still don't know where skis are and cannot get a call back from bag svc at airport (left several msgs)
4976,2015-02-22 12:03:45 -0800,"[33.00605781, -96.76519155]",@SouthwestAir wife's flight to DAL just got Cancelled Flightled. What does she do to find options to get back home?  1708 PHX-&gt;DAL
4977,2015-02-22 12:03:39 -0800,"[41.72810364, -71.43406677]",@SouthwestAir thanks for the response - flight time has passed - rebooked now
4978,2015-02-22 11:58:55 -0800,nan,"&lt;3 &lt;3 RT @SouthwestAir! @danihampton Sorry to hear about the WiFi connection, Dani. Please DM us your conf # so we can help you. Thanks!"
4979,2015-02-22 11:57:16 -0800,nan,@SouthwestAir you guys rule. I will DM you. &lt;3 Thank you.
4980,2015-02-22 11:55:15 -0800,"[34.7300769, -92.219814]",@SouthwestAir good to be back. See you all again in several weeks.
4981,2015-02-22 11:54:43 -0800,nan,@SouthwestAir Boooo!!!!!!   Don't be like the other airlines!!  http://t.co/WHAGPknnLF
4982,2015-02-22 11:51:42 -0800,nan,"@SouthwestAir stewardess really funny! Now I could get the gent next to me to use some headphones, this would be the perfect flight!"
4983,2015-02-22 11:49:20 -0800,nan,@SouthwestAir FIND A WAY TO Cancelled Flight FLIGHT 310!!!!!!!
4984,2015-02-22 11:48:05 -0800,nan,@SouthwestAir how can I check to see if my flight to NYC is expected to be delayed or Cancelled Flightled for this Tuesday?
4985,2015-02-22 11:20:44 -0800,nan,.@SouthwestAir thx for the note. Flight was Cancelled Flightled and today is all booked so had to go with another carrier. :(
4986,2015-02-22 11:17:04 -0800,nan,@SouthwestAir could I get a phone call from a customer service rep to get the issue resolved?
4987,2015-02-22 11:14:44 -0800,nan,@SouthwestAir think you have great people working for you.
4988,2015-02-22 10:56:30 -0800,nan,@SouthwestAir Way to go flying out of Denver today! Must be the only airline not Cancelled Flighting/delaying flights! #FlySWA #denverairport
4989,2015-02-22 10:56:27 -0800,nan,@SouthwestAir here's a first..both pilot and first officer in galley during flight...
4990,2015-02-22 10:43:06 -0800,nan,@SouthwestAir -- any updates on flights getting Cancelled Flighted into DAL? I have a connecting flight there and hope it doesn't delay due to weather
4991,2015-02-22 10:39:23 -0800,nan,@SouthwestAir Flight 52 got Cancelled Flightled 6 hrs before takeoff. No Customer Service. Been on hold for 30 minutes.
4992,2015-02-22 10:38:56 -0800,"[41.77838296, -87.7409109]",@SouthwestAir my flight continues through to Vegas after my stop. Don't be upset if a stowaway.
4993,2015-02-22 10:37:31 -0800,"[38.84884095, -77.04207298]",@SouthwestAir waiting over a half hour for my checked baggage to be delivered! No updates from any ground crew
4994,2015-02-22 10:32:18 -0800,nan,@SouthwestAir    Promotion e-mail today (Vegas and Jamaica) has a defective link for the Vegas sweepstakes...it times out with error.
4995,2015-02-22 10:22:24 -0800,nan,@SouthwestAir safety back in Dallas!
4996,2015-02-22 10:17:58 -0800,nan,@SouthwestAir No like I said I could not reach anyone at your company so I had to rent a car and chalk the whole thing up to a loss
4997,2015-02-22 10:05:26 -0800,nan,@SouthwestAir you guys are so amazing for sending people to meet Imagine Dragons #DestinationDragons 😋
4998,2015-02-22 10:00:18 -0800,nan,"@SouthwestAir BTW, not a weather delay. We've had beautiful weather in Sunny California. #nolove #noexcuses #cali http://t.co/kumtbgER03"
4999,2015-02-22 09:55:58 -0800,nan,"@SouthwestAir As a frequent traveler, I've never been treated so coldly &amp; had an airline offer nothing when my flight was Cancelled Flightled. #nolove"
5000,2015-02-22 09:54:00 -0800,nan,"@SouthwestAir - neveryamind I paid $450 for a flight. 250 for a new bag is easy for business class customers, right? http://t.co/vn3JJIa53O"
5001,2015-02-22 09:52:42 -0800,nan,"@SouthwestAir - our baggage motto: we don't cover that. Small tear, ripped seam, snow soaked, busted zippers - SORRY http://t.co/LHwFBKFynI"
5002,2015-02-22 09:51:55 -0800,nan,"@SouthwestAir Totally ruined my birthday weekend by Cancelled Flighting my flights for no reason and offer no points, drink, transport. #nolove #cali"
5003,2015-02-22 09:50:27 -0800,nan,@SouthwestAir What's happened to your customer service? 2 Cancelled Flightled flights in 2 days &amp; an uninformed and unapologetic staff. #nolove #cali
5004,2015-02-22 09:47:25 -0800,nan,"@SouthwestAir check the head of the plane, there has been dynamite placed onto it"
5005,2015-02-22 09:43:04 -0800,nan,@SouthwestAir Maybe if you comped those that quietly accepted delays or Cancelled Flightations instead of the irate you'd have less issues #justsaying
5006,2015-02-22 09:40:43 -0800,nan,@SouthwestAir For the past 2 yrs I earned A-list status thru a promo-fly 3 rnd trips in 2-3 months. How can I get that option again? #loyal
5007,2015-02-22 09:38:40 -0800,nan,@SouthwestAir we didn't nothing was ruined just wet. Just frustrating when after traveling for 12 hours you can't change into clean clothes
5008,2015-02-22 09:33:12 -0800,nan,@SouthwestAir yeah it happens. The PHX airport has extra long waits all spring long. Something locals know but tourist don't just FYI
5009,2015-02-22 09:30:01 -0800,nan,"@SouthwestAir I tried for 5hrs to contact SW! Twitter, fb, phone, email w/ no reply. 24hrs Late Flightr u respond, what could you do at this point?"
5010,2015-02-22 09:26:40 -0800,nan,@SouthwestAir Arkansas Gov. plans to sign Governor SB-202 that legalizes discrimination of LGBT.Can you lend your voice to a state boycott?
5011,2015-02-22 09:16:38 -0800,nan,"@SouthwestAir if I am a rapid awards member, does my points apply after I have taken my round trip?"
5012,2015-02-22 09:13:41 -0800,nan,"@SouthwestAir was in a line a mile long at sky harbor this morning. Your staff was courteous and expeditious.  Thank you. 
#onechildfourbags"
5013,2015-02-22 09:07:15 -0800,nan,@SouthwestAir I have never had such awful customer service and conflicting service. Outrageous.
5014,2015-02-22 08:59:56 -0800,nan,"@SouthwestAir 

Just realized I had the wrong departure date. Thanks for making changes easy!"
5015,2015-02-22 08:55:55 -0800,nan,"@SouthwestAir Also, will Southwest have any other specials like the one they are running now?"
5016,2015-02-22 08:45:40 -0800,nan,@SouthwestAir last week I flew from DAL to LAX. You got us in almost an hour early. Thank You.
5017,2015-02-22 08:31:25 -0800,nan,@SouthwestAir will the Daytona 500 be available on free TV?
5018,2015-02-22 08:15:50 -0800,nan,@SouthwestAir flying flight 3130 tonight at 7:20 from PBI- I have boarding position C-42. Is it overbooked? Really don't want to be bumped!
5019,2015-02-22 08:05:55 -0800,nan,@SouthwestAir no I wasn't. After over an hour was too frustrated and had to hang up.
5020,2015-02-22 08:00:34 -0800,nan,"@SouthwestAir Thanks for the terrible service! Stranded in MDW for 2 days, &amp; now can't find confirmation for rebooked flight from MKE."
5021,2015-02-22 07:56:18 -0800,nan,@SouthwestAir fyi the link in your baggage incident email redirects to a 404 on mobile. The link auto changes on mobile. Desktop works fine.
5022,2015-02-22 07:49:05 -0800,"[40.72845228, -80.08224442]",@SouthwestAir I will say that your customer service has consistently been the very best!!!
5023,2015-02-22 07:43:40 -0800,nan,@SouthwestAir @AARP #tfw1 Appreciate the tweet back - It was unexpected.
5024,2015-02-22 07:41:14 -0800,nan,@SouthwestAir need to Cancelled Flight a few more can you please check DM
5025,2015-02-22 07:39:22 -0800,nan,"@SouthwestAir @AARP @JimCramer 75yo mom says, ""Hire more staff to accommodate your audience"" You could learn lots from her. She's off to FL"
5026,2015-02-22 07:35:45 -0800,nan,"@SouthwestAir Although the wait was long due to weather r/scheduling, a phone call and super rep solved the issue! Thank you!!"
